,CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment
1927,15399.0,0,3,50,0,815.7699999999999,0,3,Mid-Value
1928,17466.0,9,3,41,0,763.2800000000003,0,3,Mid-Value
1929,16379.0,3,3,109,0,2131.9000000000005,0,3,Mid-Value
1930,15239.0,9,3,52,0,764.3399999999999,0,3,Mid-Value
1931,15571.0,11,3,57,0,650.43,0,3,Mid-Value
1932,15484.0,0,3,189,0,3563.1099999999997,0,3,Mid-Value
1933,12936.0,16,3,63,0,1012.9000000000003,0,3,Mid-Value
1934,16669.0,23,3,161,0,1370.8700000000003,0,3,Mid-Value
1935,15398.0,15,3,74,0,1339.6299999999999,0,3,Mid-Value
1936,12906.0,11,3,63,0,2919.809999999999,0,3,Mid-Value
1937,14125.0,10,3,167,0,2740.4300000000017,0,3,Mid-Value
1938,17163.0,21,3,5,0,293.1,0,3,Mid-Value
1939,12952.0,5,3,80,0,1382.8400000000004,0,3,Mid-Value
1940,15714.0,11,3,35,0,330.8799999999998,0,3,Mid-Value
1941,15763.0,31,3,63,0,1048.67,0,3,Mid-Value
1942,16240.0,7,3,142,0,3693.8100000000013,0,3,Mid-Value
1943,13083.0,3,3,18,0,303.75,0,3,Mid-Value
1944,16169.0,7,3,85,0,1822.9700000000003,0,3,Mid-Value
1945,17006.0,4,3,44,0,781.7800000000001,0,3,Mid-Value
1946,17131.0,4,3,134,0,2463.170000000001,0,3,Mid-Value
1947,13536.0,0,3,179,0,3448.2899999999986,0,3,Mid-Value
1948,15429.0,26,3,83,0,364.89999999999975,0,3,Mid-Value
1949,13429.0,10,3,67,0,1006.8000000000001,0,3,Mid-Value
1950,12925.0,4,3,45,0,694.0499999999998,0,3,Mid-Value
1951,18205.0,35,3,32,0,517.36,0,3,Mid-Value
1952,15492.0,27,3,35,0,659.4599999999999,0,3,Mid-Value
1953,15344.0,0,3,32,0,476.58000000000004,0,3,Mid-Value
1954,16999.0,22,3,23,0,484.82000000000005,0,3,Mid-Value
1955,13314.0,1,3,75,0,578.6600000000001,0,3,Mid-Value
1956,15568.0,2,3,53,0,758.2899999999998,0,3,Mid-Value
1957,14412.0,34,3,45,0,761.3300000000002,0,3,Mid-Value
1958,16119.0,7,3,16,0,423.36,0,3,Mid-Value
1959,14109.0,22,3,14,0,80.19999999999999,0,3,Mid-Value
1960,16157.0,15,3,19,0,644.2400000000001,0,3,Mid-Value
1961,13924.0,1,3,137,0,1682.0800000000004,0,3,Mid-Value
1962,14434.0,21,3,12,0,1372.8,0,3,Mid-Value
1963,17447.0,39,3,36,0,541.53,0,3,Mid-Value
1964,13960.0,20,3,12,0,230.22,0,3,Mid-Value
1965,16361.0,9,3,106,0,896.6600000000001,0,3,Mid-Value
1966,15050.0,24,3,80,0,1727.1700000000005,0,3,Mid-Value
1967,16653.0,15,3,76,0,1166.9200000000003,0,3,Mid-Value
1968,13759.0,32,3,25,0,659.41,0,3,Mid-Value
1969,15949.0,16,3,19,0,364.7199999999999,0,3,Mid-Value
1970,16101.0,8,3,83,0,1245.9599999999998,0,3,Mid-Value
1971,18217.0,28,3,31,0,621.75,0,3,Mid-Value
1972,13954.0,0,3,30,0,378.5899999999999,0,3,Mid-Value
1973,15287.0,21,3,21,0,485.24,0,3,Mid-Value
1974,13558.0,5,3,175,0,605.0599999999998,0,3,Mid-Value
1975,16930.0,25,3,54,0,380.55000000000007,0,3,Mid-Value
1976,16533.0,18,3,181,0,1026.9399999999996,0,3,Mid-Value
1977,18059.0,8,3,21,0,296.71,0,3,Mid-Value
1978,16747.0,24,3,45,0,826.96,0,3,Mid-Value
1979,17330.0,22,3,6,0,363.9,0,3,Mid-Value
1980,17321.0,7,3,107,0,700.8599999999999,0,3,Mid-Value
1981,14815.0,36,3,53,0,778.5,0,3,Mid-Value
1982,15088.0,20,3,60,0,1140.27,0,3,Mid-Value
1983,13297.0,7,3,59,0,2089.8500000000004,0,3,Mid-Value
1984,17014.0,7,3,75,0,565.5799999999997,0,3,Mid-Value
1985,17666.0,3,3,18,0,728.1599999999999,0,3,Mid-Value
1986,16478.0,24,3,17,0,331.0,0,3,Mid-Value
1987,16020.0,16,3,46,0,851.0100000000001,0,3,Mid-Value
1988,16295.0,9,3,79,0,1328.5500000000004,0,3,Mid-Value
1989,17295.0,28,3,69,0,556.9499999999997,0,3,Mid-Value
1990,13882.0,2,3,66,0,1131.28,0,3,Mid-Value
1991,17453.0,17,3,19,0,486.71999999999997,0,3,Mid-Value
1992,14592.0,34,3,164,0,570.4599999999998,0,3,Mid-Value
1993,14138.0,1,3,47,0,982.3800000000005,0,3,Mid-Value
1994,15297.0,9,3,41,0,635.04,0,3,Mid-Value
1995,17086.0,6,3,96,0,2050.079999999999,0,3,Mid-Value
1996,13587.0,31,3,11,0,347.0,0,3,Mid-Value
1997,16900.0,11,3,82,0,187.6900000000003,0,3,Mid-Value
1998,15612.0,35,3,6,0,195.15,0,3,Mid-Value
1999,15821.0,43,3,62,0,570.96,0,3,Mid-Value
2000,13212.0,8,3,143,0,780.5799999999998,0,3,Mid-Value
2001,15473.0,13,3,14,0,1465.2,0,3,Mid-Value
2002,17425.0,18,3,43,0,759.1699999999995,0,3,Mid-Value
2003,16688.0,0,3,62,0,1260.8600000000001,0,3,Mid-Value
2004,15330.0,31,3,13,0,714.96,0,3,Mid-Value
2005,17186.0,46,3,2,0,144.0,0,3,Mid-Value
2006,13685.0,2,3,39,0,3119.4400000000014,0,3,Mid-Value
2007,13352.0,7,3,27,0,389.2800000000001,0,3,Mid-Value
2008,17203.0,35,3,152,0,3563.8499999999995,0,3,Mid-Value
2009,17459.0,42,3,111,0,657.3,0,3,Mid-Value
2010,16561.0,5,3,31,0,511.12000000000006,0,3,Mid-Value
2011,14121.0,3,3,161,0,2740.3,0,3,Mid-Value
2012,17119.0,2,3,38,0,593.6099999999999,0,3,Mid-Value
2013,14710.0,13,3,139,0,606.1300000000002,0,3,Mid-Value
2014,17737.0,8,3,10,0,168.24,0,3,Mid-Value
2015,14251.0,1,3,78,0,2879.7000000000003,0,3,Mid-Value
2016,14234.0,21,3,159,0,775.4600000000004,0,3,Mid-Value
2017,13853.0,8,3,24,0,1056.94,0,3,Mid-Value
2018,18130.0,8,3,71,0,1045.7400000000002,0,3,Mid-Value
2019,14856.0,35,3,66,0,1311.3800000000006,0,3,Mid-Value
2020,15478.0,39,3,46,0,1441.4199999999996,0,3,Mid-Value
2021,16416.0,25,3,73,0,1026.9899999999998,0,3,Mid-Value
2022,14910.0,2,3,35,0,389.86000000000007,0,3,Mid-Value
2023,16243.0,33,3,51,0,409.09999999999974,0,3,Mid-Value
2024,15113.0,9,3,101,0,3439.4100000000008,0,3,Mid-Value
2025,15066.0,31,3,53,0,760.5899999999999,0,3,Mid-Value
2026,15355.0,28,3,14,0,277.05000000000007,0,3,Mid-Value
2027,15598.0,34,3,16,0,235.68,0,3,Mid-Value
2028,14179.0,40,3,165,0,719.7799999999997,0,3,Mid-Value
2029,16851.0,3,3,20,0,342.45,0,3,Mid-Value
2030,17549.0,23,3,6,0,148.86,0,3,Mid-Value
2031,17350.0,7,3,72,0,1256.19,0,3,Mid-Value
2032,15814.0,2,3,74,0,1842.7300000000005,0,3,Mid-Value
2033,16284.0,30,3,109,0,823.9699999999996,0,3,Mid-Value
2034,15836.0,44,3,12,0,117.47,0,3,Mid-Value
2035,16313.0,2,3,16,0,274.15000000000003,0,3,Mid-Value
2036,13460.0,28,3,17,0,183.44,0,3,Mid-Value
2037,16015.0,3,3,184,0,690.5399999999996,0,3,Mid-Value
2038,16311.0,17,3,37,0,616.26,0,3,Mid-Value
2039,15000.0,47,3,77,0,490.52,0,3,Mid-Value
2040,16017.0,46,3,32,0,211.87999999999994,0,3,Mid-Value
2041,13598.0,46,3,41,0,167.4200000000001,0,3,Mid-Value
2042,18005.0,3,3,60,0,249.71999999999989,0,3,Mid-Value
2043,15022.0,11,3,135,0,905.0399999999995,0,3,Mid-Value
2044,17111.0,46,3,30,0,248.60999999999999,0,3,Mid-Value
2045,17836.0,46,3,24,0,110.21,0,3,Mid-Value
2046,14629.0,3,3,153,0,939.2100000000002,0,3,Mid-Value
2047,15592.0,46,3,24,0,388.58,0,3,Mid-Value
2048,15277.0,46,3,12,0,255.89999999999998,0,3,Mid-Value
2049,16491.0,46,3,39,0,731.5,0,3,Mid-Value
2050,15516.0,44,3,15,0,62.43,0,3,Mid-Value
2051,14764.0,43,3,7,0,250.55,0,3,Mid-Value
2052,16742.0,46,3,4,0,0.0,0,3,Mid-Value
2053,15142.0,45,3,26,0,498.74,0,3,Mid-Value
2054,17344.0,45,3,32,0,160.56999999999994,0,3,Mid-Value
2055,18240.0,45,3,6,0,422.58000000000004,0,3,Mid-Value
2056,17081.0,24,3,64,0,290.1600000000001,0,3,Mid-Value
2057,14474.0,42,3,30,0,537.71,0,3,Mid-Value
2058,14139.0,45,3,26,0,415.81999999999994,0,3,Mid-Value
2059,15844.0,45,3,11,0,130.74,0,3,Mid-Value
2060,13176.0,45,3,72,0,492.8400000000001,0,3,Mid-Value
2061,15345.0,34,3,23,0,367.69000000000005,0,3,Mid-Value
2062,16708.0,45,3,27,0,656.6300000000001,0,3,Mid-Value
2063,15963.0,19,3,28,0,470.7600000000001,0,3,Mid-Value
2064,18045.0,44,3,47,0,189.39999999999995,0,3,Mid-Value
2065,13182.0,44,3,11,0,121.17999999999999,0,3,Mid-Value
2066,15158.0,44,3,7,0,401.4000000000001,0,3,Mid-Value
2067,13028.0,22,3,47,0,659.6800000000001,0,3,Mid-Value
2068,13978.0,14,3,15,0,196.79,0,3,Mid-Value
2069,16056.0,44,3,68,0,664.85,0,3,Mid-Value
2070,16071.0,44,3,21,0,326.24000000000007,0,3,Mid-Value
2071,14539.0,15,3,32,0,537.48,0,3,Mid-Value
2072,14550.0,10,3,48,0,765.6200000000001,0,3,Mid-Value
2073,17712.0,44,3,29,0,522.91,0,3,Mid-Value
2074,14102.0,4,3,84,0,1314.7300000000002,0,3,Mid-Value
2075,14598.0,43,3,50,0,221.97000000000003,0,3,Mid-Value
2076,15320.0,43,3,36,0,267.13,0,3,Mid-Value
2077,16415.0,43,3,54,0,210.34999999999985,0,3,Mid-Value
2078,12827.0,5,3,25,0,430.15,0,3,Mid-Value
2079,16345.0,43,3,38,0,575.4100000000001,0,3,Mid-Value
2080,17895.0,43,3,16,0,97.99999999999997,0,3,Mid-Value
2081,15948.0,7,3,60,0,955.2400000000001,0,3,Mid-Value
2082,15659.0,43,3,11,0,306.45000000000005,0,3,Mid-Value
2083,18154.0,2,3,21,0,399.18999999999994,0,3,Mid-Value
2084,13363.0,17,3,60,0,992.5000000000002,0,3,Mid-Value
2085,18276.0,20,3,16,0,323.3599999999999,0,3,Mid-Value
2086,17684.0,43,3,15,0,239.41,0,3,Mid-Value
2087,17878.0,43,3,26,0,379.45000000000005,0,3,Mid-Value
2088,14752.0,43,3,5,0,389.63999999999993,0,3,Mid-Value
2089,16847.0,42,3,12,0,193.44,0,3,Mid-Value
2090,14971.0,34,3,160,0,1116.5699999999993,0,3,Mid-Value
2091,17545.0,42,3,145,0,645.9599999999999,0,3,Mid-Value
2092,16026.0,42,3,32,0,236.09000000000006,0,3,Mid-Value
2093,16513.0,4,3,35,0,874.5899999999999,0,3,Mid-Value
2094,14357.0,42,3,41,0,225.77000000000012,0,3,Mid-Value
2095,16855.0,23,3,19,0,328.4,0,3,Mid-Value
2096,16680.0,42,3,10,0,183.70000000000002,0,3,Mid-Value
2097,18035.0,35,3,53,0,730.4000000000001,0,3,Mid-Value
2098,16648.0,38,3,21,0,270.85999999999996,0,3,Mid-Value
2099,16164.0,16,3,35,0,802.5300000000002,0,3,Mid-Value
2100,14218.0,42,3,12,0,169.48000000000002,0,3,Mid-Value
2101,15096.0,42,3,11,0,219.39,0,3,Mid-Value
2102,18030.0,3,3,10,0,220.69999999999996,0,3,Mid-Value
2103,14416.0,21,3,14,0,490.22,0,3,Mid-Value
2104,17839.0,41,3,56,0,338.80000000000007,0,3,Mid-Value
2105,16601.0,40,3,31,0,244.79999999999995,0,3,Mid-Value
2106,12912.0,2,3,24,0,1662.3,0,3,Mid-Value
2107,13278.0,40,3,46,0,542.73,0,3,Mid-Value
2108,14582.0,40,3,6,0,114.11,0,3,Mid-Value
2109,15748.0,39,3,21,0,149.30999999999995,0,3,Mid-Value
2110,16079.0,16,3,21,0,1352.0000000000002,0,3,Mid-Value
2111,15054.0,11,3,114,0,302.09999999999997,0,3,Mid-Value
2112,14158.0,39,3,41,0,507.66000000000014,0,3,Mid-Value
2113,15385.0,39,3,12,0,316.88,0,3,Mid-Value
2114,16506.0,19,3,3,0,90.30000000000001,0,3,Mid-Value
2115,13822.0,5,3,96,0,632.0000000000001,0,3,Mid-Value
2116,18067.0,39,3,37,0,396.3300000000001,0,3,Mid-Value
2117,16190.0,39,3,6,0,215.08,0,3,Mid-Value
2118,13607.0,39,3,98,0,678.0099999999996,0,3,Mid-Value
2119,15360.0,39,3,13,0,427.92999999999995,0,3,Mid-Value
2120,13103.0,39,3,8,0,243.94,0,3,Mid-Value
2121,15667.0,39,3,13,0,301.32000000000005,0,3,Mid-Value
2122,13651.0,34,3,6,0,94.2,0,3,Mid-Value
2123,16127.0,38,3,40,0,656.2500000000001,0,3,Mid-Value
2124,15977.0,16,3,65,0,1054.7299999999996,0,3,Mid-Value
2125,13697.0,38,3,12,0,151.3,0,3,Mid-Value
2126,14345.0,38,3,6,0,108.97999999999999,0,3,Mid-Value
2127,17503.0,2,3,38,0,558.9599999999999,0,3,Mid-Value
2128,16830.0,38,3,23,0,325.90999999999997,0,3,Mid-Value
2129,17495.0,7,3,27,0,497.56000000000006,0,3,Mid-Value
2130,14485.0,38,3,47,0,165.75000000000003,0,3,Mid-Value
2131,13868.0,6,3,33,0,3192.54,0,3,Mid-Value
2132,15423.0,37,3,2,0,43.5,0,3,Mid-Value
2133,17668.0,0,3,15,0,347.74999999999994,0,3,Mid-Value
2134,16971.0,2,3,42,0,232.20999999999987,0,3,Mid-Value
2135,16352.0,17,3,28,0,494.44000000000005,0,3,Mid-Value
2136,16884.0,37,3,26,0,429.84,0,3,Mid-Value
2137,15830.0,28,3,41,0,547.7,0,3,Mid-Value
2138,14216.0,2,3,59,0,1839.3,0,3,Mid-Value
2139,15275.0,30,3,42,0,609.1899999999998,0,3,Mid-Value
2140,16790.0,3,3,95,0,1520.1199999999997,0,3,Mid-Value
2141,15576.0,37,3,45,0,940.6700000000002,0,3,Mid-Value
2142,18105.0,37,3,18,0,113.48000000000002,0,3,Mid-Value
2143,18164.0,30,3,25,0,394.70000000000005,0,3,Mid-Value
2144,14974.0,36,3,21,0,114.39,0,3,Mid-Value
2145,17947.0,36,3,9,0,176.68,0,3,Mid-Value
2146,13318.0,0,3,20,0,640.76,0,3,Mid-Value
2147,18104.0,36,3,38,0,754.6400000000002,0,3,Mid-Value
2148,13271.0,36,3,101,0,178.25999999999988,0,3,Mid-Value
2149,17595.0,11,3,83,0,388.7900000000001,0,3,Mid-Value
2150,14528.0,36,3,18,0,364.22,0,3,Mid-Value
2151,17432.0,17,3,48,0,365.76000000000005,0,3,Mid-Value
2152,16337.0,36,3,10,0,151.05,0,3,Mid-Value
2153,14098.0,36,3,21,0,147.34999999999997,0,3,Mid-Value
2154,15551.0,36,3,29,0,436.05999999999995,0,3,Mid-Value
2155,16347.0,10,3,92,0,887.6500000000001,0,3,Mid-Value
2156,13721.0,35,3,28,0,524.14,0,3,Mid-Value
2157,16322.0,0,3,37,0,326.74999999999994,0,3,Mid-Value
2158,17403.0,35,3,33,0,281.62000000000006,0,3,Mid-Value
2159,16914.0,35,3,38,0,208.45999999999995,0,3,Mid-Value
2160,16602.0,30,3,32,0,494.7299999999999,0,3,Mid-Value
2161,13914.0,3,3,34,0,613.9499999999999,0,3,Mid-Value
2162,13467.0,10,3,99,0,1083.71,0,3,Mid-Value
2163,17221.0,6,3,63,0,335.13,0,3,Mid-Value
2164,17078.0,35,3,28,0,378.2000000000001,0,3,Mid-Value
2165,13447.0,22,3,62,0,1104.2300000000002,0,3,Mid-Value
2166,15010.0,35,3,20,0,308.94000000000005,0,3,Mid-Value
2167,16318.0,34,3,19,0,328.15,0,3,Mid-Value
2168,17274.0,34,3,27,0,111.98000000000002,0,3,Mid-Value
2169,15597.0,29,3,23,0,315.71999999999997,0,3,Mid-Value
2170,17233.0,34,3,25,0,190.88,0,3,Mid-Value
2171,16887.0,34,3,37,0,194.88,0,3,Mid-Value
2172,13938.0,34,3,7,0,71.66,0,3,Mid-Value
2173,17084.0,34,3,162,0,2949.7500000000014,0,3,Mid-Value
2174,14882.0,26,3,11,0,589.7,0,3,Mid-Value
2175,15017.0,33,3,20,0,125.58000000000003,0,3,Mid-Value
2176,12882.0,8,3,13,0,1463.0399999999995,0,3,Mid-Value
2177,17387.0,19,3,78,0,784.11,0,3,Mid-Value
2178,13727.0,28,3,20,0,333.4800000000001,0,3,Mid-Value
2179,13532.0,33,3,66,0,210.30999999999983,0,3,Mid-Value
2180,16445.0,33,3,63,0,230.51000000000002,0,3,Mid-Value
2181,15156.0,0,3,55,0,961.4899999999999,0,3,Mid-Value
2182,16372.0,32,3,97,0,367.92999999999984,0,3,Mid-Value
2183,17608.0,32,3,59,0,193.42000000000007,0,3,Mid-Value
2184,14174.0,32,3,26,0,134.46,0,3,Mid-Value
2185,14039.0,32,3,6,0,152.2,0,3,Mid-Value
2186,13040.0,8,3,43,0,676.9900000000001,0,3,Mid-Value
2187,15883.0,1,3,49,0,396.47999999999996,0,3,Mid-Value
2188,14664.0,19,3,99,0,637.89,0,3,Mid-Value
2189,15526.0,32,3,4,0,148.44,0,3,Mid-Value
2190,17831.0,32,3,2,0,35.400000000000006,0,3,Mid-Value
2191,15025.0,32,3,72,0,377.01,0,3,Mid-Value
2192,17761.0,32,3,19,0,712.78,0,3,Mid-Value
2193,15870.0,32,3,76,0,354.0899999999999,0,3,Mid-Value
2194,14080.0,32,3,4,0,45.599999999999994,0,3,Mid-Value
2195,17623.0,32,3,33,0,527.05,0,3,Mid-Value
2196,13673.0,18,3,65,0,396.9199999999999,0,3,Mid-Value
2197,14073.0,20,3,14,0,139.54,0,3,Mid-Value
2198,16070.0,21,3,33,0,852.15,0,3,Mid-Value
2199,13066.0,23,3,49,0,430.9000000000001,0,3,Mid-Value
2200,14929.0,31,3,11,0,223.88,0,3,Mid-Value
2201,13710.0,31,3,8,0,180.48000000000002,0,3,Mid-Value
2202,16732.0,31,3,28,0,603.7499999999998,0,3,Mid-Value
2203,14140.0,3,3,67,0,920.0499999999996,0,3,Mid-Value
2204,17219.0,31,3,25,0,114.23,0,3,Mid-Value
2205,16505.0,31,3,4,0,777.6,0,3,Mid-Value
2206,15957.0,31,3,42,0,428.88999999999993,0,3,Mid-Value
2207,18123.0,23,3,36,0,589.4399999999999,0,3,Mid-Value
2208,15043.0,30,3,3,0,537.0,0,3,Mid-Value
2209,17313.0,17,3,28,0,2288.1299999999997,0,3,Mid-Value
2210,18216.0,30,3,26,0,481.75,0,3,Mid-Value
2211,17022.0,30,3,7,0,71.0,0,3,Mid-Value
2212,15153.0,30,3,22,0,329.25,0,3,Mid-Value
2213,16759.0,7,3,43,0,772.84,0,3,Mid-Value
2214,16751.0,30,3,25,0,1764.7199999999998,0,3,Mid-Value
2215,12893.0,30,3,34,0,188.14,0,3,Mid-Value
2216,14836.0,9,3,6,0,102.44999999999999,0,3,Mid-Value
2217,17011.0,29,3,15,0,270.90000000000003,0,3,Mid-Value
2218,17038.0,29,3,22,0,112.40000000000003,0,3,Mid-Value
2219,14968.0,29,3,37,0,147.59,0,3,Mid-Value
2220,16516.0,29,3,6,0,101.7,0,3,Mid-Value
2221,13522.0,29,3,5,0,125.80000000000001,0,3,Mid-Value
2222,15986.0,29,3,14,0,168.12,0,3,Mid-Value
2223,13992.0,29,3,5,0,76.8,0,3,Mid-Value
2224,14354.0,5,3,9,0,163.62,0,3,Mid-Value
2225,16986.0,29,3,3,0,1873.2,0,3,Mid-Value
2226,16953.0,29,3,1,0,20.8,0,3,Mid-Value
2227,18274.0,17,3,22,0,1.2434497875801753e-14,0,3,Mid-Value
2228,15450.0,29,3,30,0,429.84,0,3,Mid-Value
2229,17500.0,16,3,5,0,1138.0,0,3,Mid-Value
2230,17197.0,29,3,29,0,1013.01,0,3,Mid-Value
2231,16025.0,29,3,28,0,439.66,0,3,Mid-Value
2232,17461.0,22,3,111,0,757.4599999999996,0,3,Mid-Value
2233,17791.0,29,3,10,0,106.1,0,3,Mid-Value
2234,15463.0,28,3,7,0,126.14,0,3,Mid-Value
2235,17977.0,28,3,21,0,288.14,0,3,Mid-Value
2236,14863.0,28,3,11,0,266.76,0,3,Mid-Value
2237,16903.0,28,3,60,0,373.24,0,3,Mid-Value
2238,17502.0,8,3,28,0,689.0999999999999,0,3,Mid-Value
2239,17901.0,28,3,19,0,110.38000000000001,0,3,Mid-Value
2240,14789.0,28,3,6,0,197.64000000000001,0,3,Mid-Value
2241,18209.0,28,3,8,0,139.10000000000002,0,3,Mid-Value
2242,12985.0,0,3,78,0,1215.6200000000001,0,3,Mid-Value
2243,15557.0,28,3,20,0,473.65,0,3,Mid-Value
2244,16433.0,27,3,17,0,184.26000000000002,0,3,Mid-Value
2245,15692.0,27,3,12,0,191.04000000000002,0,3,Mid-Value
2246,17052.0,27,3,92,0,413.75000000000006,0,3,Mid-Value
2247,16368.0,1,3,76,0,497.42999999999984,0,3,Mid-Value
2248,18014.0,27,3,32,0,166.42000000000002,0,3,Mid-Value
2249,13732.0,27,3,33,0,491.86,0,3,Mid-Value
2250,13091.0,20,3,24,0,319.82,0,3,Mid-Value
2251,14661.0,26,3,4,0,107.95,0,3,Mid-Value
2252,13170.0,26,3,32,0,116.01000000000002,0,3,Mid-Value
2253,15654.0,8,3,21,0,922.5300000000002,0,3,Mid-Value
2254,13146.0,25,3,17,0,228.91,0,3,Mid-Value
2255,14788.0,6,3,30,0,679.4399999999998,0,3,Mid-Value
2256,13603.0,25,3,27,0,164.34,0,3,Mid-Value
2257,14382.0,25,3,131,0,626.07,0,3,Mid-Value
2258,16720.0,25,3,27,0,155.23999999999998,0,3,Mid-Value
2259,14904.0,1,3,69,0,1025.4399999999998,0,3,Mid-Value
2260,14494.0,25,3,7,0,139.56,0,3,Mid-Value
2261,14902.0,20,3,24,0,314.11000000000007,0,3,Mid-Value
2262,16936.0,25,3,57,0,262.68,0,3,Mid-Value
2263,12938.0,25,3,9,0,114.14,0,3,Mid-Value
2264,15168.0,25,3,5,0,106.56,0,3,Mid-Value
2265,17538.0,25,3,9,0,98.42000000000002,0,3,Mid-Value
2266,18082.0,25,3,73,0,703.3699999999997,0,3,Mid-Value
2267,18117.0,25,3,74,0,320.71999999999997,0,3,Mid-Value
2268,15458.0,24,3,7,0,161.64,0,3,Mid-Value
2269,17566.0,7,3,152,0,901.2100000000007,0,3,Mid-Value
2270,16207.0,24,3,19,0,394.38,0,3,Mid-Value
2271,17793.0,24,3,58,0,323.03999999999996,0,3,Mid-Value
2272,14953.0,24,3,55,0,289.82,0,3,Mid-Value
2273,16504.0,24,3,86,0,484.37999999999977,0,3,Mid-Value
2274,15009.0,11,3,182,0,1261.7799999999997,0,3,Mid-Value
2275,16423.0,24,3,18,0,346.12,0,3,Mid-Value
2276,15419.0,24,3,8,0,135.86,0,3,Mid-Value
2277,17510.0,24,3,20,0,308.48,0,3,Mid-Value
2278,15758.0,24,3,9,0,205.25,0,3,Mid-Value
2279,15524.0,24,3,1,0,440.0,0,3,Mid-Value
2280,14725.0,24,3,52,0,718.08,0,3,Mid-Value
2281,14666.0,23,3,14,0,195.24999999999997,0,3,Mid-Value
2282,14714.0,23,3,10,0,160.19,0,3,Mid-Value
2283,17153.0,23,3,14,0,213.77999999999997,0,3,Mid-Value
2284,12950.0,1,3,23,0,1843.0,0,3,Mid-Value
2285,15720.0,23,3,128,0,598.7300000000001,0,3,Mid-Value
2286,18181.0,23,3,44,0,382.79999999999995,0,3,Mid-Value
2287,15556.0,23,3,31,0,279.77,0,3,Mid-Value
2288,17357.0,23,3,45,0,388.1399999999999,0,3,Mid-Value
2289,12890.0,23,3,82,0,380.46999999999997,0,3,Mid-Value
2290,13449.0,23,3,19,0,291.88,0,3,Mid-Value
2291,15269.0,23,3,2,0,408.8,0,3,Mid-Value
2292,14385.0,8,3,14,0,202.11,0,3,Mid-Value
2293,15900.0,23,3,51,0,351.1099999999999,0,3,Mid-Value
2294,17680.0,23,3,11,0,184.39999999999998,0,3,Mid-Value
2295,13926.0,22,3,11,0,223.85000000000002,0,3,Mid-Value
2296,16204.0,22,3,57,0,405.71000000000004,0,3,Mid-Value
2297,17896.0,22,3,2,0,256.32,0,3,Mid-Value
2298,17835.0,2,3,61,0,350.63999999999993,0,3,Mid-Value
2299,15432.0,22,3,10,0,171.19,0,3,Mid-Value
2300,18006.0,22,3,22,0,444.68,0,3,Mid-Value
2301,15657.0,22,3,1,0,30.0,0,3,Mid-Value
2302,17237.0,10,3,19,0,314.69,0,3,Mid-Value
2303,13160.0,21,3,4,0,91.8,0,3,Mid-Value
2304,12847.0,21,3,91,0,871.5399999999998,0,3,Mid-Value
2305,17397.0,21,3,92,0,696.4099999999999,0,3,Mid-Value
2306,17985.0,21,3,23,0,634.9499999999999,0,3,Mid-Value
2307,14362.0,21,3,41,0,161.20000000000002,0,3,Mid-Value
2308,13828.0,21,3,15,0,209.49000000000004,0,3,Mid-Value
2309,15435.0,21,3,29,0,149.29000000000005,0,3,Mid-Value
2310,14641.0,21,3,7,0,110.46,0,3,Mid-Value
2311,15621.0,3,3,18,0,1158.7700000000002,0,3,Mid-Value
2312,18034.0,21,3,112,0,422.8800000000001,0,3,Mid-Value
2313,17286.0,21,3,45,0,153.92000000000004,0,3,Mid-Value
2314,17904.0,20,3,39,0,178.91999999999993,0,3,Mid-Value
2315,17301.0,20,3,66,0,197.6300000000001,0,3,Mid-Value
2316,15368.0,20,3,4,0,446.94000000000005,0,3,Mid-Value
2317,14793.0,3,3,15,0,214.14000000000001,0,3,Mid-Value
2318,17650.0,20,3,8,0,166.07999999999998,0,3,Mid-Value
2319,14881.0,19,3,17,0,255.4,0,3,Mid-Value
2320,16784.0,19,3,3,0,107.6,0,3,Mid-Value
2321,14052.0,19,3,56,0,225.35999999999993,0,3,Mid-Value
2322,18110.0,18,3,49,0,206.05,0,3,Mid-Value
2323,17561.0,18,3,46,0,167.61999999999998,0,3,Mid-Value
2324,15988.0,18,3,27,0,158.03000000000003,0,3,Mid-Value
2325,17523.0,10,3,33,0,652.7400000000001,0,3,Mid-Value
2326,14950.0,8,3,20,0,361.25,0,3,Mid-Value
2327,16666.0,18,3,32,0,118.98,0,3,Mid-Value
2328,14860.0,8,3,12,0,168.62000000000003,0,3,Mid-Value
2329,17636.0,8,3,24,0,265.93000000000006,0,3,Mid-Value
2330,13832.0,17,3,4,0,40.949999999999996,0,3,Mid-Value
2331,13142.0,18,3,23,0,307.0899999999999,0,3,Mid-Value
2332,16366.0,18,3,18,0,327.3,0,3,Mid-Value
2333,14300.0,18,3,3,0,43.2,0,3,Mid-Value
2334,15567.0,18,3,7,0,186.01000000000002,0,3,Mid-Value
2335,15645.0,18,3,52,0,612.0099999999998,0,3,Mid-Value
2336,16406.0,18,3,63,0,163.07,0,3,Mid-Value
2337,15857.0,18,3,14,0,297.0,0,3,Mid-Value
2338,12984.0,18,3,4,0,97.5,0,3,Mid-Value
2339,17253.0,17,3,18,0,178.26,0,3,Mid-Value
2340,13739.0,17,3,3,0,216.9,0,3,Mid-Value
2341,15274.0,3,3,47,0,716.5700000000003,0,3,Mid-Value
